person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1I,I,797823,0.0462,0.5777,0.5554,0.7423,0.8407,-1.6747,-9.0610,-3.5177,0.0135,-0.0350,0.0041
P1I,I,797843,0.0483,0.5741,0.5542,0.7244,0.8498,-1.7310,-9.0514,-3.5416,0.0156,-0.0454,-0.0044
P1I,I,797863,0.0498,0.5785,0.5431,0.7419,0.9105,-1.7370,-9.0825,-3.5662,0.0310,-0.0436,-0.0020
P1I,I,797883,0.0426,0.5773,0.5525,0.7138,0.9060,-1.7993,-9.1454,-3.6446,0.0226,-0.0348,-0.0112
P1I,I,797903,0.0444,0.5789,0.5423,0.7579,0.8557,-1.6837,-9.0214,-3.6991,0.0183,-0.0229,-0.0023
P1I,I,797923,0.0447,0.5777,0.5558,0.7191,0.8964,-1.7951,-9.1101,-3.7698,0.0031,-0.0401,-0.0109
P1I,I,797943,0.0444,0.5781,0.5570,0.7484,0.9046,-1.7573,-9.0634,-3.6644,-0.0033,-0.0417,0.0071
P1I,I,797963,0.0440,0.5789,0.5521,0.7503,0.8933,-1.7394,-9.1023,-3.6171,-0.0095,-0.0217,-0.0039
P1I,I,797983,0.0444,0.5773,0.5591,0.7434,0.9236,-1.5520,-9.0885,-3.5752,-0.0009,-0.0482,-0.0060
P1I,I,798003,0.0447,0.5789,0.5570,0.7674,0.8520,-1.8298,-9.1214,-3.5752,-0.0116,-0.0440,-0.0200
P1I,I,798023,0.0444,0.5789,0.5529,0.7415,0.8629,-1.6196,-9.0041,-3.5069,0.0063,-0.0179,-0.0051
P1I,I,798043,0.0440,0.5777,0.5619,0.7472,0.8570,-1.7424,-9.1987,-3.5291,0.0172,-0.0649,-0.0199
P1I,I,798063,0.0458,0.5785,0.5562,0.7605,0.8842,-1.8711,-9.0556,-3.5434,0.0080,-0.0436,-0.0196
P1I,I,798083,0.0458,0.5809,0.5595,0.7282,0.8403,-1.7538,-9.1250,-3.5596,0.0209,-0.0171,-0.0005
P1I,I,798103,0.0451,0.5809,0.5570,0.7347,0.8724,-1.8376,-9.0879,-3.6434,0.0104,-0.0480,-0.0127
P1I,I,798123,0.0447,0.5797,0.5521,0.7301,0.8493,-1.8705,-9.0023,-3.6273,0.0147,-0.0309,-0.0071
P1I,I,798143,0.0451,0.5777,0.5595,0.7590,0.9087,-1.8005,-9.0783,-3.6578,0.0179,-0.0285,-0.0020
P1I,I,798163,0.0447,0.5773,0.5550,0.7434,0.8167,-1.8046,-9.0765,-3.5668,0.0191,-0.0472,-0.0007
P1I,I,798183,0.0444,0.5781,0.5570,0.7438,0.8983,-1.7651,-9.1508,-3.5674,0.0204,-0.0352,-0.0060
